nbis-gene-11865	GO:0044295,GO:0009986,GO:0005794,GO:0030426,GO:0097708,GO:0016020,GO:0043025,GO:0005654,GO:0005886,GO:0098797,GO:0070700,GO:0045296,GO:0039706,GO:0038023,GO:0007411,GO:0098609,GO:0006879,GO:0060586,GO:0007520,GO:0048681,GO:0050709,GO:0001764,GO:0030513,GO:0009306,GO:0048679,GO:0006355
nbis-gene-11750	GO:0005524,GO:0106310,GO:0004674,GO:0016310
nbis-gene-11760	GO:0005737,GO:0008270
nbis-gene-11251	GO:0009986,GO:0005829,GO:0005615,GO:0005654,GO:0005886,GO:0042056,GO:0005125,GO:0005126,GO:0004167,GO:0042802,GO:0050178,GO:0002020,GO:0007166,GO:0090398,GO:0030330,GO:0006954,GO:0045087,GO:2000773,GO:0043518,GO:0010629,GO:1902166,GO:0010760,GO:0002906,GO:0033033,GO:0051248,GO:0090238,GO:0030890,GO:2000343,GO:0070374,GO:0048146,GO:0031666,GO:0061081,GO:0033138,GO:0050731,GO:0061078,GO:0010739,GO:0032760,GO:0001516,GO:0070207
nbis-gene-11713	GO:0016020
nbis-gene-11507	GO:0005737,GO:0005730,GO:0046872,GO:0004842,GO:0006915,GO:0016567
nbis-gene-11316	GO:0005737,GO:0005634,GO:0003824
nbis-gene-10729	GO:0030863,GO:0030175,GO:0051015,GO:0007155
nbis-gene-10729	GO:0030863,GO:0030175,GO:0051015,GO:0007155
nbis-gene-11079	GO:0005681,GO:0005685,GO:0030619,GO:0006397,GO:0008380
nbis-gene-11700	GO:0005783,GO:0005789,GO:0005794,GO:0000139,GO:0005764,GO:0005654,GO:0046920,GO:0008417,GO:0021799,GO:0009566,GO:0036065,GO:0030097,GO:0042355,GO:0036071,GO:0007399,GO:0097402,GO:0036445,GO:0097150,GO:0009312,GO:0006457,GO:0006486,GO:0006605,GO:0042060
nbis-gene-10735	GO:0005829,GO:0005654,GO:0005886,GO:0042802,GO:0052630,GO:0003977,GO:0006048
nbis-gene-11324	GO:0005737,GO:0005634,GO:0003824
nbis-gene-11813	GO:0031410,GO:0030659,GO:0005829,GO:0016020,GO:0005886,GO:0042802,GO:0035091,GO:0036089,GO:0006897,GO:0016197,GO:0007032,GO:0006886,GO:0044351,GO:0000281,GO:0045806,GO:2000009,GO:0097320,GO:0051044,GO:2000010,GO:0017038
nbis-gene-11575	GO:0005789,GO:0047676,GO:0000166,GO:1901480
nbis-gene-11031	GO:0005576,GO:1904813,GO:0034774,GO:0003723
nbis-gene-11391	GO:0000781,GO:0005739,GO:0005634,GO:0005657,GO:0043139,GO:0033678,GO:0005524,GO:0016887,GO:0051880,GO:0000287,GO:0017116,GO:0010521,GO:0042162,GO:0032508,GO:0006310,GO:0006281,GO:0006260,GO:0000002,GO:0032211,GO:0032204,GO:0000723
nbis-gene-11693	GO:0033263,GO:0005737,GO:0005769,GO:0043231,GO:0016020,GO:0046332,GO:0005160,GO:0006914,GO:0034058,GO:0008333,GO:0006886,GO:0006355,GO:0007165
nbis-gene-11012	GO:0000421,GO:0005737,GO:0031901,GO:0031902,GO:0005765,GO:0005886,GO:0060171,GO:0008289,GO:0072345,GO:0042491,GO:0007626
nbis-gene-11511	GO:0005829,GO:0008112,GO:0030760,GO:0031100,GO:0032259,GO:0034356,GO:0006769,GO:0045722,GO:0090312,GO:0010243,GO:0009410
nbis-gene-11473	GO:0000785,GO:0005654,GO:0005634,GO:0046975,GO:0140955,GO:0042800,GO:0140999,GO:0140949,GO:0140944,GO:0140941,GO:0046872,GO:0042803,GO:0010844,GO:0043565,GO:0000976,GO:1990918,GO:0007292,GO:0007129,GO:0048232,GO:0007127,GO:0006311,GO:0032259,GO:0043066,GO:1905516,GO:0060903,GO:0010845,GO:0045944,GO:0010468,GO:0007283
nbis-gene-10979	GO:0000785,GO:0005654,GO:0005634,GO:0140552,GO:0005667,GO:0003677,GO:0003700,GO:0000981,GO:0000978,GO:1990837,GO:0048568,GO:0035329,GO:0030307,GO:0045893,GO:1902895,GO:0045944,GO:0065003,GO:0006357
nbis-gene-11870	GO:0016020,GO:0019005,GO:0005516,GO:1990756,GO:1900226,GO:0016567,GO:0010506,GO:0050727,GO:0051896,GO:0031146
nbis-gene-11442	GO:0019005,GO:0031146
nbis-gene-10863	GO:0005525
nbis-gene-11267	GO:0070847,GO:0016592,GO:0003712,GO:0006357,GO:0006369
nbis-gene-11717	GO:0005737,GO:0019005,GO:0030282,GO:0009953,GO:0000086,GO:0030513,GO:0016567,GO:0031146
nbis-gene-11535	GO:0005576,GO:0004252,GO:0006508
nbis-gene-10762	GO:0005813,GO:0005737,GO:0005829,GO:0005634,GO:0005524,GO:0000978,GO:0051607,GO:0045087,GO:0035556,GO:0032088,GO:0060339,GO:0045345,GO:0045944,GO:0060340,GO:0060335,GO:0043549,GO:0009617
nbis-gene-11529	GO:0005576,GO:0004252,GO:0006508
nbis-gene-11789	GO:0005509,GO:0005096
nbis-gene-11578	GO:0031526,GO:0005783,GO:0005789,GO:0016020,GO:0005902,GO:0005886,GO:0047676,GO:0015245,GO:0005324,GO:0004467,GO:0000166,GO:1901480,GO:0090434,GO:0090433,GO:0031957,GO:0090630,GO:0051649,GO:0006631,GO:0015908,GO:0044381,GO:1990379,GO:0044539,GO:0001676,GO:0015909,GO:0001579,GO:0046627,GO:0043065,GO:0007584,GO:0043588,GO:0150104,GO:0042760
nbis-gene-11654	GO:0032580,GO:0000139,GO:0046920,GO:0036065
nbis-gene-11220	GO:0005634,GO:0003677
nbis-gene-10852	GO:0005737,GO:0005524,GO:0046872,GO:0004715,GO:0002250,GO:0034332,GO:0016310,GO:0060368
nbis-gene-10784	GO:0005813,GO:0005737,GO:0005829,GO:0005634,GO:0005524,GO:0000978,GO:0051607,GO:0045087,GO:0035556,GO:0032088,GO:0060339,GO:0045345,GO:0045944,GO:0060340,GO:0060335,GO:0043549,GO:0009617
nbis-gene-11598	GO:0071013,GO:0016607,GO:0005634,GO:0071005,GO:0046540,GO:0005682,GO:0042802,GO:0050681,GO:0043021,GO:0003723,GO:0003713,GO:0000398,GO:0045944,GO:0006403,GO:0000244
nbis-gene-10745	GO:0005794,GO:0032580,GO:0005797,GO:0016020,GO:0047220,GO:0035250,GO:0030206,GO:0006024,GO:0015012,GO:0006493,GO:0030166
nbis-gene-11801	GO:0005813,GO:0005737,GO:0005829,GO:0005634,GO:0005524,GO:0000978,GO:0051607,GO:0045087,GO:0035556,GO:0032088,GO:0060339,GO:0045345,GO:0045944,GO:0060340,GO:0060335,GO:0043549,GO:0009617
nbis-gene-11742	GO:0005604,GO:0005581,GO:0005576,GO:0030056,GO:0016020,GO:0031581
nbis-gene-11688	GO:0005737,GO:0005634
nbis-gene-10736	GO:0005524,GO:0106310,GO:0004674,GO:0016310
nbis-gene-11785	GO:0005886
nbis-gene-11655	GO:0032580,GO:0000139,GO:0046920,GO:0036065
nbis-gene-10828	GO:0016020,GO:0019005,GO:0005516,GO:1990756,GO:1900226,GO:0016567,GO:0010506,GO:0050727,GO:0051896,GO:0031146
nbis-gene-11035	GO:0005737,GO:0010494,GO:0005829,GO:0016281,GO:0005634,GO:0005844,GO:0098794,GO:0005524,GO:0008190,GO:0042802,GO:0003729,GO:0008135,GO:0003743,GO:0001662,GO:0031669,GO:0097009,GO:0030324,GO:0009059,GO:0035278,GO:0010507,GO:0010801,GO:0030182,GO:0030307,GO:1905537,GO:1900087,GO:0045666,GO:0033138,GO:1904377,GO:0051247,GO:0036493,GO:1905606,GO:0006446,GO:0045471,GO:0006412,GO:0006413
nbis-gene-10797	GO:0071564,GO:0035267,GO:0006325,GO:0006310,GO:0006281,GO:0007399
nbis-gene-11211	GO:0003964
nbis-gene-11600	GO:0005581,GO:0062023,GO:0031012,GO:0005576,GO:0005615,GO:0032991,GO:0042383,GO:0005518,GO:0007155,GO:0009749
nbis-gene-11734	GO:0005604,GO:0005588,GO:0062023,GO:0005788,GO:0005576,GO:0005615,GO:0030020,GO:0008201,GO:0004867,GO:0007155,GO:0030199
nbis-gene-10845	GO:0031012,GO:0005576,GO:0042589,GO:0035375,GO:0030154,GO:0050829,GO:0050830,GO:0015031
nbis-gene-10814	GO:0005813,GO:0005737,GO:0005829,GO:0005634,GO:0005524,GO:0000978,GO:0051607,GO:0045087,GO:0035556,GO:0032088,GO:0060339,GO:0045345,GO:0045944,GO:0060340,GO:0060335,GO:0043549,GO:0009617
nbis-gene-10848	GO:0031012,GO:0005576,GO:0042589,GO:0035375,GO:0030154,GO:0050829,GO:0050830,GO:0015031
nbis-gene-11039	GO:0005829,GO:0005740,GO:0005743,GO:0005739,GO:0015227,GO:1902603,GO:0001701,GO:0006869,GO:0006839
nbis-gene-11013	GO:0097442,GO:0009986,GO:0062023,GO:0031012,GO:0005615,GO:1990026,GO:0043005,GO:0043025,GO:0090733,GO:0042802,GO:0005178,GO:0007409,GO:0007160,GO:0070593,GO:1905240,GO:2001223,GO:0045668,GO:0033689,GO:0001764,GO:1990138,GO:0002076,GO:0010976,GO:1903672,GO:1903010,GO:0030155,GO:0030334,GO:1905899
nbis-gene-11735	GO:0005581,GO:0062023,GO:0005783,GO:0031012,GO:0005576,GO:0005794
nbis-gene-11063	GO:0005829,GO:0022625,GO:0022627,GO:0005634,GO:0031386,GO:0003735,GO:0031625,GO:0002181,GO:0019941,GO:0036211,GO:0016567,GO:0006412,GO:0006511
nbis-gene-11094	GO:0030123,GO:0030424,GO:1904115,GO:0005769,GO:0010008,GO:0098978,GO:0000139,GO:0098794,GO:0098793,GO:0098830,GO:0043195,GO:0005802,GO:0008089,GO:0048490,GO:0019882,GO:0048007,GO:0035654,GO:0035646,GO:0006896,GO:0006886,GO:0046907,GO:1903232,GO:0098943,GO:0060155,GO:0051138,GO:0045944,GO:0072657,GO:0033365,GO:0006623,GO:0061088,GO:0016182,GO:0016183,GO:0048499,GO:0036465,GO:0016192,GO:0099003,GO:0006829
nbis-gene-11234	GO:0016020,GO:0019005,GO:0005516,GO:0036312,GO:0019903,GO:1990756,GO:0044830,GO:1900226,GO:0016567,GO:0010506,GO:0050727,GO:0051896,GO:0031146,GO:0006511
nbis-gene-11684	GO:0000796,GO:0005634,GO:0051301,GO:0007076
nbis-gene-11044	GO:0005829,GO:0098978,GO:0098793,GO:0019005,GO:0098685,GO:0001662,GO:0099575,GO:2000300,GO:0031146
nbis-gene-10976	GO:0005829,GO:0098978,GO:0098793,GO:0019005,GO:0098685,GO:0001662,GO:0099575,GO:2000300,GO:0031146
nbis-gene-11443	GO:0019005,GO:0031146
nbis-gene-11175_nbis-gene-11177	GO:0005737,GO:0005730,GO:0005654,GO:0005634,GO:0032452,GO:0033746,GO:0033749,GO:0046872,GO:0106140,GO:0070815,GO:0003727,GO:0030154,GO:0006397,GO:0018395,GO:0006909,GO:0051260,GO:0048024,GO:0008380,GO:0002040
nbis-gene-11550	GO:0005730,GO:0005654,GO:0005634,GO:0003682,GO:0042393,GO:0042802,GO:0140034,GO:0008270,GO:0006325,GO:0043249,GO:0030851,GO:0030225,GO:0030099,GO:0045892,GO:2000060,GO:0090308,GO:2000058
nbis-gene-11179	GO:0003964
nbis-gene-11172	GO:0031410,GO:0030425,GO:0030426,GO:0005871,GO:0005874,GO:0005524,GO:0016887,GO:0008017,GO:0003777,GO:0007018
nbis-gene-11214	GO:0042575,GO:0004190,GO:0003887,GO:0004519,GO:0003676,GO:0003964,GO:0015074,GO:0006508
nbis-gene-11486	GO:0035098,GO:0005634,GO:0035102,GO:0003682,GO:0046872,GO:0004518,GO:0040029
nbis-gene-11447	GO:0005884,GO:0032432,GO:0031252,GO:0005737,GO:0030027,GO:0001891,GO:0045335,GO:0051015,GO:0005509,GO:0051017,GO:0051639,GO:0019953
nbis-gene-10918	GO:0005737,GO:0098978,GO:0098793,GO:0019005,GO:0098685,GO:0045202,GO:0001662,GO:0099575,GO:2000300,GO:0031146
nbis-gene-11045	GO:0005783,GO:0016020,GO:0047676,GO:0005524,GO:0004467
nbis-gene-11546	GO:0016207,GO:0005524,GO:0009698
nbis-gene-10884	GO:0030246,GO:0005525
nbis-gene-11649	GO:0005694,GO:0005829,GO:0005654,GO:0005634,GO:0106143,GO:0043527,GO:0008047,GO:0006974,GO:0106004,GO:0006400
nbis-gene-11314	GO:0000781,GO:0005739,GO:0005654,GO:0005657,GO:0043139,GO:0033678,GO:0005524,GO:0016887,GO:0051880,GO:0000287,GO:0017116,GO:0010521,GO:0042162,GO:0032508,GO:0006310,GO:0006281,GO:0006260,GO:0000002,GO:0051974,GO:0032211,GO:0032204,GO:0007004
nbis-gene-11250	GO:0031410,GO:0005829,GO:0005802,GO:0006886,GO:0099041
nbis-gene-10806	GO:0005813,GO:0005737,GO:0005829,GO:0005634,GO:0005524,GO:0000978,GO:0051607,GO:0045087,GO:0035556,GO:0032088,GO:0060339,GO:0045345,GO:0045944,GO:0060340,GO:0060335,GO:0043549,GO:0009617
nbis-gene-11098	GO:0005737,GO:0098978,GO:0098793,GO:0019005,GO:0098685,GO:0045202,GO:0001662,GO:0099575,GO:2000300,GO:0031146
nbis-gene-10866	GO:0005525
nbis-gene-11723	GO:0005737,GO:0005856,GO:0005615,GO:0031514,GO:0005524,GO:0004111,GO:0030030,GO:0046314,GO:0016310
nbis-gene-10747	GO:0005634,GO:0003677
nbis-gene-11057	GO:0005581,GO:0005576,GO:0005179,GO:0042802
nbis-gene-11389	GO:0016020,GO:0005743,GO:0005739,GO:0046872,GO:0004222,GO:0034605,GO:0051603,GO:0006970,GO:0006979
nbis-gene-11497	GO:0030424,GO:0016020,GO:0005886,GO:0098632,GO:0007411,GO:0016199,GO:0070593,GO:0007156,GO:1902669
nbis-gene-11553	GO:0005615,GO:0004099,GO:0008270,GO:0006032,GO:0000272
nbis-gene-10754	GO:0005813,GO:0005737,GO:0005829,GO:0005634,GO:0005524,GO:0000978,GO:0051607,GO:0045087,GO:0035556,GO:0032088,GO:0060339,GO:0045345,GO:0045944,GO:0060340,GO:0060335,GO:0043549,GO:0009617
nbis-gene-11254	GO:0061578,GO:0046872,GO:0140492,GO:0006508
nbis-gene-11367	GO:0004190,GO:0004519,GO:0046872,GO:0003964,GO:0006508
nbis-gene-11524_nbis-gene-11536	GO:0030014,GO:0005634,GO:0000932,GO:0030374,GO:0006402,GO:0033147,GO:0006417,GO:0031047
nbis-gene-11650	GO:0005813,GO:0005737,GO:0000931,GO:0005819
nbis-gene-11160	GO:0005604,GO:0005581,GO:0005576,GO:0030056,GO:0016020,GO:0031581
nbis-gene-10990	GO:0016020,GO:0019005,GO:0005516,GO:1990756,GO:1900226,GO:0016567,GO:0010506,GO:0050727,GO:0051896,GO:0031146
nbis-gene-11025	GO:0005737,GO:0005829,GO:0019005,GO:0004842,GO:0031146,GO:0006511
nbis-gene-11875	GO:0005739,GO:0005634,GO:0005524,GO:0106310,GO:0004674,GO:0004712,GO:0016310,GO:0009651,GO:0010182
nbis-gene-11780	GO:0005737,GO:0000407,GO:0019778,GO:0019779,GO:0006914,GO:0006995,GO:0044805,GO:0034727,GO:0032446,GO:0015031,GO:0042752,GO:0048511
nbis-gene-10991	GO:0003677,GO:0008270
nbis-gene-11587	GO:0004519,GO:0046872,GO:0003964
nbis-gene-11687	GO:0005829,GO:0098978,GO:0098793,GO:0019005,GO:0098685,GO:0001662,GO:0099575,GO:2000300,GO:0031146
nbis-gene-11936	GO:0005813,GO:0005737,GO:0005829,GO:0005634,GO:0005524,GO:0000978,GO:0051607,GO:0045087,GO:0035556,GO:0032088,GO:0060339,GO:0045345,GO:0045944,GO:0060340,GO:0060335,GO:0043549,GO:0009617
nbis-gene-11120	GO:0005829,GO:0098978,GO:0098793,GO:0019005,GO:0098685,GO:0001662,GO:0099575,GO:2000300,GO:0031146
nbis-gene-11330	GO:0005737,GO:0005829,GO:0005769,GO:0031901,GO:0005768,GO:0005871,GO:0005874,GO:0045335,GO:0005819,GO:0005524,GO:0016887,GO:0008017,GO:0005547,GO:0043325,GO:0080025,GO:0032266,GO:0008574,GO:0031267,GO:0071346,GO:0045022,GO:0007492,GO:0007173,GO:0008543,GO:0001704,GO:0006895,GO:0007018,GO:0032801,GO:0001919
nbis-gene-10851	GO:0062130,GO:0005576,GO:0007594
nbis-gene-10902_nbis-gene-10907_nbis-gene-10908_nbis-gene-10895	GO:0005524,GO:0106310,GO:0004674,GO:0016310
nbis-gene-10786	GO:0016020,GO:0120234,GO:0032426,GO:0007605
nbis-gene-11016	GO:0005737,GO:0098978,GO:0098793,GO:0019005,GO:0098685,GO:0045202,GO:0001662,GO:0099575,GO:2000300,GO:0031146
nbis-gene-11922	GO:0005813,GO:0005737,GO:0005829,GO:0005634,GO:0005524,GO:0000978,GO:0051607,GO:0045087,GO:0035556,GO:0032088,GO:0060339,GO:0045345,GO:0045944,GO:0060340,GO:0060335,GO:0043549,GO:0009617
nbis-gene-11671	GO:0005654,GO:0005634,GO:0000126,GO:0001156,GO:0006355,GO:0070898
nbis-gene-11837	GO:0005813,GO:0005737,GO:0005829,GO:0005634,GO:0005524,GO:0000978,GO:0051607,GO:0045087,GO:0035556,GO:0032088,GO:0060339,GO:0045345,GO:0045944,GO:0060340,GO:0060335,GO:0043549,GO:0009617
nbis-gene-10892	GO:0005694,GO:0005829,GO:0005654,GO:0005634,GO:0046872,GO:1990841,GO:0003723,GO:0006353,GO:0110064,GO:0032785,GO:0140744,GO:0071027
nbis-gene-11302	GO:0000932,GO:0035198,GO:0004842,GO:0008270,GO:0008543,GO:0000082,GO:0010586,GO:0035278,GO:0021915,GO:0051865,GO:0060964,GO:2000177,GO:0072089
nbis-gene-11068	GO:0005737,GO:0004719,GO:0036211
nbis-gene-10872	GO:0005829,GO:0098978,GO:0098793,GO:0019005,GO:0098685,GO:0001662,GO:0099575,GO:2000300,GO:0031146
nbis-gene-11950	GO:0005813,GO:0005737,GO:0005829,GO:0005634,GO:0005524,GO:0000978,GO:0051607,GO:0045087,GO:0035556,GO:0032088,GO:0060339,GO:0045345,GO:0045944,GO:0060340,GO:0060335,GO:0043549,GO:0009617
nbis-gene-10796	GO:0110165,GO:0004252,GO:0006508
nbis-gene-11321	GO:0005737,GO:0005634,GO:0003824
nbis-gene-11712	GO:0005886,GO:0038023,GO:0005496
nbis-gene-11618	GO:0005829,GO:0005654
nbis-gene-11860	GO:0005813,GO:0005737,GO:0005829,GO:0005634,GO:0005524,GO:0000978,GO:0051607,GO:0045087,GO:0035556,GO:0032088,GO:0060339,GO:0045345,GO:0045944,GO:0060340,GO:0060335,GO:0043549,GO:0009617
nbis-gene-11663	GO:0044423
nbis-gene-11241	GO:0005912,GO:0005604,GO:0005938,GO:0030054,GO:0032154,GO:0062023,GO:0005737,GO:0005576,GO:0005927,GO:0005509,GO:0030036,GO:0071711,GO:0007049,GO:0051301,GO:0007157,GO:0007156,GO:0009617
nbis-gene-10999	GO:0062157,GO:0005743,GO:0005739,GO:0015440,GO:0005524,GO:0016887,GO:0071805,GO:0055085
nbis-gene-11419	GO:0042575,GO:0004190,GO:0003887,GO:0004519,GO:0003676,GO:0003964,GO:0015074,GO:0006508
nbis-gene-11272	GO:0005829,GO:0005768,GO:0016020,GO:0006886,GO:0042147
nbis-gene-11285	GO:0005789,GO:0020037,GO:0005506,GO:0120319,GO:0102033,GO:0140692,GO:0010430,GO:0036102,GO:0097267
nbis-gene-11929	GO:0005634,GO:0003677,GO:0008270,GO:0007010,GO:0022604
nbis-gene-11849	GO:0005813,GO:0005737,GO:0005829,GO:0005634,GO:0005524,GO:0000978,GO:0051607,GO:0045087,GO:0035556,GO:0032088,GO:0060339,GO:0045345,GO:0045944,GO:0060340,GO:0060335,GO:0043549,GO:0009617
nbis-gene-11082	GO:0005739,GO:0016853,GO:0050023,GO:0000287,GO:0016052
nbis-gene-11774	GO:0035631,GO:0005813,GO:0009898,GO:0005829,GO:0042802,GO:0031996,GO:0005164,GO:0031625,GO:0008270,GO:0006915,GO:0097400,GO:0048255,GO:0043123,GO:0008284,GO:0051092,GO:0042981,GO:0043122,GO:0007165,GO:0023019,GO:0033209
nbis-gene-10855	GO:0005789,GO:0005635,GO:0031965,GO:0005643,GO:0051028,GO:0006913,GO:0015031,GO:0065003
nbis-gene-11468	GO:0036064,GO:0005929,GO:0030425,GO:0032839,GO:0005871,GO:0005874,GO:0005815,GO:0043005,GO:0043025,GO:0097730,GO:0048471,GO:0005524,GO:0016887,GO:0008017,GO:0003777,GO:0008574,GO:0098971,GO:0030030,GO:0060271,GO:0043053,GO:0035720,GO:0042073,GO:1902856,GO:1905515,GO:0061066,GO:1902857,GO:0046626
nbis-gene-11017	GO:0005911,GO:0005737,GO:0005856,GO:0005794,GO:0005795,GO:0098793,GO:0045202,GO:0005085,GO:0060271,GO:0035556,GO:0008360
nbis-gene-11043	GO:0005737,GO:0047676,GO:0005524,GO:0004467
nbis-gene-11747	GO:0016020,GO:0007520
nbis-gene-11593_nbis-gene-11597	GO:0031526,GO:0005783,GO:0005789,GO:0016020,GO:0005902,GO:0005886,GO:0047676,GO:0015245,GO:0005324,GO:0004467,GO:0000166,GO:1901480,GO:0090434,GO:0090433,GO:0031957,GO:0090630,GO:0051649,GO:0006631,GO:0015908,GO:0044381,GO:1990379,GO:0044539,GO:0001676,GO:0015909,GO:0001579,GO:0046627,GO:0043065,GO:0007584,GO:0043588,GO:0150104,GO:0042760
nbis-gene-11271	GO:0005813,GO:0005737,GO:0090543,GO:0072686,GO:0005635,GO:0031965,GO:0005643,GO:0044613,GO:0005654,GO:1990904,GO:0000922,GO:0003682,GO:0030544,GO:0051879,GO:0005543,GO:0051425,GO:0042169,GO:0030159,GO:0017056,GO:0043130,GO:0007166,GO:0090398,GO:0098534,GO:0007098,GO:0007100,GO:0007080,GO:0051028,GO:0043066,GO:0008285,GO:0042059,GO:0043069,GO:0046580,GO:0006913,GO:0043123,GO:0046601,GO:0045893,GO:0045742,GO:1903438,GO:0045840,GO:1904781,GO:0006606,GO:0060236,GO:0046578,GO:0009966,GO:0006405
nbis-gene-10964	GO:0000118,GO:0046872,GO:0004518
nbis-gene-11224	GO:0000118,GO:0046872,GO:0004518
nbis-gene-11652	GO:0003964
nbis-gene-10771	GO:0005813,GO:0005737,GO:0005829,GO:0005634,GO:0005524,GO:0000978,GO:0051607,GO:0045087,GO:0035556,GO:0032088,GO:0060339,GO:0045345,GO:0045944,GO:0060340,GO:0060335,GO:0043549,GO:0009617
nbis-gene-10780	GO:0030430,GO:0042025,GO:0044423,GO:0004190,GO:0003887,GO:0046872,GO:0003723,GO:0003964,GO:0004523,GO:0015074,GO:0006310,GO:0075713,GO:0006508,GO:0046718,GO:0044826,GO:0075732
nbis-gene-11778	GO:0005923,GO:0005737,GO:0005856,GO:0005829,GO:0001650,GO:0005654,GO:0005634,GO:0048471,GO:0005886,GO:0042802,GO:0019901,GO:0031996,GO:0016740,GO:0005164,GO:0031625,GO:0050699,GO:0008270,GO:0006915,GO:0045087,GO:0046330,GO:0045860,GO:0043161,GO:0042981,GO:0043122,GO:0007585,GO:0030323,GO:0007165
nbis-gene-11197_nbis-gene-11199	GO:0005783,GO:0070765,GO:0030674,GO:0007220,GO:0007219,GO:0016485
nbis-gene-10917	GO:0005829,GO:0098978,GO:0098793,GO:0019005,GO:0098685,GO:0001662,GO:0099575,GO:2000300,GO:0031146
nbis-gene-11873	GO:0005829,GO:0005634,GO:0016605,GO:0031624,GO:0008270,GO:0045892
nbis-gene-11765	GO:0035631,GO:0005813,GO:0009898,GO:0005829,GO:0042802,GO:0031996,GO:0005164,GO:0031625,GO:0008270,GO:0006915,GO:0097400,GO:0048255,GO:0043123,GO:0008284,GO:0051092,GO:0042981,GO:0043122,GO:0007165,GO:0023019,GO:0033209
nbis-gene-11166	GO:0005584,GO:0062023,GO:0005737,GO:0005615,GO:0030020,GO:0046872,GO:0001568,GO:0030198,GO:0001503,GO:0009612,GO:0001501,GO:0043588
nbis-gene-10931	GO:0005737,GO:0030425,GO:0032839,GO:0098978,GO:0043025,GO:0005634,GO:0098794,GO:0014069,GO:0003677,GO:0003700,GO:0000981,GO:0140297,GO:0003690,GO:0003691,GO:0000900,GO:0032422,GO:0000977,GO:0003697,GO:0046332,GO:0140416,GO:0008283,GO:0098963,GO:0006268,GO:0050673,GO:0046651,GO:0043433,GO:0045892,GO:0000122,GO:0007399,GO:0008284,GO:0006357
nbis-gene-10759	GO:0005634,GO:0003677
nbis-gene-11757	GO:0005923,GO:0005737,GO:0005856,GO:0005829,GO:0001650,GO:0005654,GO:0005634,GO:0048471,GO:0005886,GO:0042802,GO:0019901,GO:0031996,GO:0016740,GO:0005164,GO:0031625,GO:0050699,GO:0008270,GO:0006915,GO:0045087,GO:0046330,GO:0045860,GO:0043161,GO:0042981,GO:0043122,GO:0007585,GO:0030323,GO:0007165
nbis-gene-11834	GO:0005737,GO:0030425,GO:0016020,GO:0045121,GO:0005886,GO:0032991,GO:0004016,GO:0008179,GO:0005524,GO:0031683,GO:0000287,GO:0030145,GO:0007189,GO:0007193,GO:0007188,GO:0006171,GO:0019933,GO:1904322
nbis-gene-11547	GO:0016207,GO:0005524,GO:0016405,GO:0009698
nbis-gene-11127	GO:0005654,GO:0005634,GO:0003677,GO:0006355
nbis-gene-11776	GO:0005923,GO:0005737,GO:0005856,GO:0005829,GO:0001650,GO:0005654,GO:0005634,GO:0048471,GO:0005886,GO:0042802,GO:0019901,GO:0031996,GO:0016740,GO:0005164,GO:0031625,GO:0050699,GO:0008270,GO:0006915,GO:0045087,GO:0046330,GO:0045860,GO:0043161,GO:0042981,GO:0043122,GO:0007585,GO:0030323,GO:0007165
nbis-gene-11722	GO:0005737,GO:0005829,GO:0022625,GO:0022626,GO:0005730,GO:0005634,GO:0098794,GO:0014069,GO:0098793,GO:0005840,GO:0045202,GO:0070180,GO:0003735,GO:0002181,GO:0006412,GO:0140242,GO:0140236
nbis-gene-11287	GO:0005634,GO:0003677,GO:0015074,GO:0006313
nbis-gene-10988	GO:0005615,GO:0034364,GO:0003847,GO:0034186,GO:0004607,GO:0004623,GO:0047179,GO:0004771,GO:0042632,GO:0008203,GO:0030301,GO:0034375,GO:0006629,GO:0042158,GO:0042157,GO:0006656,GO:0046470,GO:0006644,GO:0090107,GO:0046688,GO:0051384,GO:0043691,GO:0034372
nbis-gene-11190	GO:0003964
nbis-gene-10941	GO:0005829,GO:0098978,GO:0098793,GO:0019005,GO:0098685,GO:0001662,GO:0099575,GO:2000300,GO:0031146
nbis-gene-11610	GO:0005604,GO:0005581,GO:0062023,GO:0005615,GO:0031594,GO:0005886,GO:0030020,GO:0008201,GO:0005198,GO:0090150,GO:0030198,GO:0042135,GO:0008582,GO:0071340
nbis-gene-10984	GO:0009279,GO:0005576,GO:0005509,GO:0090729
nbis-gene-11651	GO:0016324,GO:0071944,GO:0005737,GO:0012505,GO:0030175,GO:0016020,GO:0005902,GO:0031528,GO:0001726,GO:0097225,GO:0017081,GO:0060090,GO:0032782,GO:0034635,GO:2000146,GO:0051898,GO:0010642,GO:0045859,GO:0070293,GO:0097291,GO:0016055
nbis-gene-11773	GO:0005923,GO:0005737,GO:0005856,GO:0005829,GO:0001650,GO:0005654,GO:0005634,GO:0048471,GO:0005886,GO:0042802,GO:0019901,GO:0031996,GO:0016740,GO:0005164,GO:0031625,GO:0050699,GO:0008270,GO:0006915,GO:0045087,GO:0046330,GO:0045860,GO:0043161,GO:0042981,GO:0043122,GO:0007585,GO:0030323,GO:0007165
nbis-gene-10730	GO:0005886,GO:0005044,GO:0007155,GO:0006909,GO:0014719,GO:0014816,GO:0014841
nbis-gene-10871	GO:0016020,GO:0005643,GO:0060009,GO:0007286
